genre,revenu_mensuel,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augmentation_salaire_precedente_pourcent,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,departement_Commercial,departement_Consulting,departement_RessourcesHumaines,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_InfraCloud,domaine_etude_Marketing,domaine_etude_RessourcesHumaines,domaine_etude_TransformationDigitale,promotion_recente,a_quitte_l_entreprise
0,1702,1,4,3,4,3,3,4,1,0.23,2,2,2,0,0,3.5,5.75,0.5,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2580,4,4,3,4,3,2,3,0,0.13,2,3,2,1,2,3.25,13.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,8834,9,1,3,2,4,3,3,0,0.13,9,4,0,7,0,2.5,1.8571428571428572,0.1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5454,4,2,3,1,3,2,4,1,0.21,1,5,1,1,5,2.0,7.0,0.2,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,9980,10,2,4,1,3,3,3,0,0.11,21,4,1,8,0,2.25,5.5,0.09090909090909091,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4312,15,3,2,1,2,3,3,0,0.14,1,4,1,2,1,2.25,4.666666666666667,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2862,10,2,3,4,2,2,3,0,0.12,16,1,1,0,0,2.5,4.0,0.09090909090909091,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,7756,5,4,2,3,4,4,3,1,0.19,2,2,1,0,5,3.75,2.7142857142857144,0.16666666666666666,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,5714,6,2,3,3,1,2,4,0,0.2,9,1,1,1,0,2.0,5.0,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,18303,1,4,3,3,2,4,3,0,0.13,5,2,1,0,20,3.25,3.25,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7898,10,4,3,4,3,3,3,0,0.11,4,3,1,0,1,3.5,3.6666666666666665,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,4553,20,4,2,3,1,3,3,0,0.11,2,4,1,11,0,2.75,2.2,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,6804,7,4,3,4,1,3,3,1,0.15,18,4,0,1,0,3.0,15.0,0.25,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,13591,1,4,3,4,3,3,3,1,0.18,6,3,1,0,15,3.5,4.5,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,6347,11,3,3,4,4,1,3,1,0.19,9,3,1,4,1,3.0,6.333333333333333,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3544,4,3,3,3,2,3,3,0,0.16,16,2,0,0,2,2.75,16.0,0.2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1359,1,2,1,3,2,3,3,0,0.12,1,4,2,0,0,2.5,3.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1,5985,2,1,2,3,2,4,3,0,0.11,1,4,1,0,8,2.5,5.5,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,2532,4,1,2,4,3,3,3,0,0.14,7,1,1,0,4,2.75,2.3333333333333335,0.6,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,5321,8,1,2,3,4,3,3,0,0.11,6,4,2,7,2,2.75,5.5,0.1111111111111111,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,4103,9,3,3,1,4,3,3,0,0.17,1,3,2,1,1,2.75,5.666666666666667,0.1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4037,9,1,4,1,1,3,4,0,0.22,1,3,1,0,0,1.5,3.6666666666666665,0.1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,19049,22,2,3,4,4,2,3,1,0.14,7,3,1,1,1,3.0,2.8000000000000003,0.043478260869565216,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,11713,8,1,4,1,1,3,3,0,0.14,8,3,0,0,2,1.5,4.666666666666667,0.1111111111111111,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6274,6,4,3,4,3,3,4,0,0.22,2,3,1,1,0,3.5,3.6666666666666665,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,18947,2,2,3,1,4,2,3,0,0.12,2,4,1,2,20,2.25,4.0,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2290,0,4,1,3,4,3,3,0,0.13,17,3,0,0,6,3.5,3.25,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4148,14,3,3,3,4,3,3,0,0.12,8,4,0,2,1,3.25,2.0,0.06666666666666667,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2319,1,2,2,1,4,3,3,1,0.11,1,2,1,0,0,2.5,5.5,0.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,7625,9,2,4,4,3,2,3,0,0.13,1,4,1,1,1,2.75,2.6,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,4450,4,4,4,1,3,3,3,0,0.11,13,2,1,1,1,2.75,2.75,0.4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,19144,10,1,3,2,1,2,3,0,0.14,4,1,1,1,18,1.5,2.8000000000000003,0.18181818181818182,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2973,5,3,3,4,2,3,3,0,0.15,21,2,2,0,5,3.0,3.75,0.16666666666666666,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,4213,10,4,3,1,2,1,3,0,0.15,10,4,1,0,0,2.0,3.0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
0,5745,2,4,3,4,2,3,3,0,0.14,23,4,1,1,8,3.25,4.666666666666667,0.3333333333333333,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1563,1,1,2,3,4,1,3,0,0.14,1,3,1,0,0,2.25,4.666666666666667,0.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10976,3,4,3,2,2,3,3,0,0.18,2,1,2,1,20,2.75,3.6,0.25,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,8823,19,3,2,3,1,2,3,0,0.18,17,1,1,1,1,2.25,3.6,0.05,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,18824,24,1,1,2,1,3,3,1,0.16,2,3,1,1,2,1.75,5.333333333333333,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,2956,1,4,4,1,3,3,3,0,0.17,18,5,1,0,1,2.75,3.4,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,2645,5,4,4,3,4,2,3,0,0.12,2,2,1,1,1,3.25,3.0,0.3333333333333333,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,16823,19,1,3,1,1,3,3,0,0.11,1,4,1,11,3,1.5,2.75,0.05,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,6577,5,2,3,3,2,3,3,0,0.11,12,3,1,4,1,2.5,1.5714285714285714,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4724,5,3,2,1,3,3,3,0,0.11,26,3,1,0,0,2.5,11.0,0.16666666666666666,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1569,0,2,3,4,3,4,3,1,0.12,3,2,2,0,0,3.25,4.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
0,3485,0,1,3,3,3,1,3,0,0.11,2,4,1,0,5,2.0,1.8333333333333333,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,5238,1,4,3,3,1,2,3,1,0.18,3,2,1,0,11,2.5,4.5,0.0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,5206,7,4,4,3,3,3,3,0,0.17,2,1,2,0,0,3.25,2.4285714285714284,0.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6392,2,1,3,1,4,1,3,0,0.13,8,4,1,2,6,1.75,1.8571428571428572,0.3333333333333333,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,9854,2,4,3,3,4,3,3,1,0.11,13,2,1,2,4,3.5,11.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,10266,18,3,2,1,4,4,3,0,0.19,28,3,2,13,4,3.0,3.1666666666666665,0.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,13758,21,3,3,1,2,2,3,1,0.12,12,3,2,13,1,2.0,4.0,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6142,5,2,3,3,4,3,3,0,0.11,8,2,1,4,5,3.0,3.6666666666666665,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,4537,7,3,3,4,1,3,4,1,0.22,2,2,1,7,1,2.75,7.333333333333333,0.125,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11103,10,3,3,4,3,2,3,0,0.11,9,3,1,1,20,3.0,5.5,0.0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,2718,7,2,3,2,2,3,3,0,0.14,5,4,0,0,5,2.25,3.5000000000000004,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,18711,1,1,2,3,3,4,3,0,0.13,4,2,1,0,22,2.75,4.333333333333333,0.5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,2326,4,2,3,4,3,2,3,1,0.12,9,3,2,1,0,2.75,3.0,0.6,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,9355,8,1,3,2,3,3,3,0,0.18,4,3,2,7,0,2.25,3.0,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3452,5,3,3,1,2,3,4,0,0.2,10,3,1,0,12,2.25,5.0,0.16666666666666666,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4898,4,3,3,1,4,3,3,0,0.14,7,3,2,1,1,2.75,2.3333333333333335,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4774,7,4,2,1,4,2,3,0,0.19,15,3,2,7,1,2.75,6.333333333333333,0.125,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2768,7,4,2,3,3,3,3,0,0.12,2,4,1,5,7,3.25,3.0,0.125,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6474,14,4,2,4,2,2,3,0,0.13,1,3,1,3,0,3.0,4.333333333333333,0.06666666666666667,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,5473,4,1,2,3,4,2,3,0,0.11,1,1,2,1,16,2.5,3.6666666666666665,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5915,7,4,3,4,4,2,4,0,0.22,7,4,1,1,3,3.5,5.5,0.125,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2501,1,3,3,2,2,3,3,0,0.17,1,4,1,1,0,2.5,3.4,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4485,8,3,3,2,4,3,3,0,0.12,3,3,1,7,2,3.0,4.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3517,3,2,4,3,1,3,3,0,0.17,8,3,1,0,2,2.25,17.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,19626,20,3,2,3,1,4,3,0,0.14,14,3,1,4,1,2.75,4.666666666666667,0.0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4898,4,1,3,3,4,3,3,0,0.12,1,3,1,1,1,2.75,3.0,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6230,14,4,3,4,4,3,3,0,0.14,10,2,0,1,2,3.75,3.5000000000000004,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6728,6,2,3,3,4,3,3,0,0.12,1,4,2,0,6,3.0,3.0,0.2857142857142857,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,2400,2,4,3,4,3,3,3,0,0.13,24,3,2,2,1,3.5,3.25,0.6666666666666666,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,8380,9,4,4,3,4,3,3,1,0.14,10,5,1,0,1,3.5,3.5000000000000004,0.2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2642,1,3,3,3,3,3,3,0,0.11,10,3,1,0,0,3.0,1.5714285714285714,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,5231,5,3,4,4,2,2,3,1,0.13,3,3,1,1,12,2.75,6.5,0.16666666666666666,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6781,1,1,2,4,2,3,4,0,0.23,2,4,1,0,13,2.5,3.2857142857142856,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,2342,2,2,2,4,4,2,3,0,0.19,8,1,0,2,1,3.0,6.333333333333333,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,2994,1,2,4,4,4,3,3,1,0.12,25,3,1,0,0,3.25,4.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4157,2,3,2,4,3,2,3,1,0.19,23,3,1,0,3,3.0,6.333333333333333,0.3333333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2572,3,1,3,4,2,2,3,0,0.16,8,4,1,0,0,2.25,8.0,0.25,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,11849,10,1,3,2,4,2,3,1,0.12,29,4,0,9,0,2.25,4.0,0.09090909090909091,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,2613,10,1,1,3,3,2,4,0,0.25,23,3,2,0,0,2.25,8.333333333333334,0.2727272727272727,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2690,1,3,2,4,4,2,3,0,0.18,7,2,1,0,0,3.25,3.0,0.5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4403,5,2,3,4,3,2,3,0,0.11,13,4,1,0,3,2.75,2.75,0.16666666666666666,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,3294,5,4,2,2,1,2,3,0,0.17,1,3,1,0,2,2.25,5.666666666666667,0.16666666666666666,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,19859,5,4,3,1,4,3,3,1,0.13,2,3,1,1,19,3.0,4.333333333333333,0.16666666666666666,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,17924,31,1,3,1,4,3,3,0,0.11,2,4,0,14,0,2.25,2.75,0.03125,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2543,2,4,3,3,2,3,3,0,0.13,2,3,1,2,4,3.0,3.25,0.3333333333333333,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,11245,30,2,3,3,3,3,3,1,0.15,20,5,2,12,2,2.75,3.75,0.03225806451612903,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,2515,1,3,3,4,4,2,3,1,0.11,12,1,1,0,0,3.25,2.2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,5582,9,2,2,4,2,3,4,0,0.21,23,3,1,7,1,2.75,7.0,0.1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,9278,5,1,3,2,4,3,3,1,0.16,3,4,1,0,10,2.5,4.0,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,8793,9,4,3,1,3,2,4,0,0.21,10,2,2,1,0,2.5,4.2,0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,3931,4,3,3,2,1,3,3,0,0.11,4,2,1,1,2,2.25,1.8333333333333333,0.2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3424,4,1,4,1,3,2,3,0,0.13,2,1,1,0,2,1.75,3.25,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,18041,20,3,3,3,4,3,3,0,0.14,2,4,1,1,1,3.25,4.666666666666667,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,16413,4,1,3,2,2,3,3,0,0.16,22,4,1,1,23,2.0,5.333333333333333,0.4,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,7725,13,3,3,4,3,1,4,0,0.23,6,3,2,4,2,2.75,7.666666666666667,0.07142857142857142,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2956,1,4,3,1,4,3,3,0,0.13,1,1,1,0,0,3.0,4.333333333333333,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2644,3,3,3,4,4,2,4,1,0.21,2,4,1,1,4,3.25,5.25,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,13142,5,4,2,2,2,2,3,0,0.16,11,2,1,0,24,2.5,8.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,2033,1,2,2,1,3,4,3,0,0.18,12,4,2,0,0,2.5,6.0,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1,17426,10,2,3,3,3,3,4,0,0.25,22,5,1,4,26,2.75,3.5714285714285716,0.09090909090909091,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,9637,3,1,3,1,4,3,3,0,0.14,7,4,2,2,6,2.25,3.5000000000000004,0.5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3917,3,2,3,4,1,2,4,0,0.2,10,3,1,1,0,2.25,4.0,0.25,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2105,2,2,3,3,3,3,3,0,0.12,9,4,1,2,5,2.75,4.0,0.0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2270,5,4,3,4,4,3,3,0,0.14,1,4,1,0,3,3.75,4.666666666666667,0.3333333333333333,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,12808,9,3,2,4,2,3,3,1,0.16,5,1,1,0,0,3.0,4.0,0.1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,10333,22,3,2,2,3,3,3,1,0.12,4,3,1,14,6,2.75,2.4,0.043478260869565216,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4035,3,4,3,3,2,3,3,1,0.16,4,4,1,1,1,3.0,5.333333333333333,0.0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10725,9,3,3,2,3,4,3,0,0.15,19,4,1,7,7,3.0,7.5,0.1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,7143,11,3,3,4,3,2,3,1,0.14,7,4,1,4,0,3.0,4.666666666666667,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,16595,18,2,3,1,2,3,3,0,0.16,2,5,1,11,4,2.0,5.333333333333333,0.05263157894736842,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,8853,6,1,3,4,4,4,3,0,0.19,2,1,2,1,0,3.25,19.0,0.14285714285714285,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,8237,7,4,4,3,1,3,3,0,0.11,6,3,1,7,4,2.75,2.75,0.125,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,9613,18,3,4,4,1,2,3,0,0.17,1,3,1,3,1,2.5,2.8333333333333335,0.15789473684210525,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2356,6,4,3,4,2,3,3,1,0.19,11,4,1,0,2,3.25,6.333333333333333,0.14285714285714285,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7632,8,4,3,3,3,3,3,1,0.12,16,3,1,0,2,3.25,4.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,3907,6,2,3,1,2,4,3,0,0.13,29,1,1,1,0,2.25,4.333333333333333,0.42857142857142855,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4298,2,3,2,1,3,3,3,0,0.19,1,1,2,2,4,2.5,9.5,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,2305,3,4,1,3,3,4,3,0,0.15,17,4,1,0,0,3.5,3.75,0.75,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,16627,1,2,2,4,3,2,3,1,0.14,6,4,1,0,20,2.75,3.5000000000000004,0.5,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2235,9,1,3,1,4,2,3,1,0.14,14,3,1,6,0,2.0,3.5000000000000004,0.2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2571,5,3,4,4,3,3,3,0,0.17,23,2,2,0,12,3.25,4.25,0.16666666666666666,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,5617,10,1,3,4,3,3,3,1,0.11,26,4,2,0,0,2.75,2.2,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,17639,4,3,3,3,4,3,3,0,0.16,2,3,1,0,26,3.25,4.0,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,6146,7,3,3,2,1,4,3,0,0.13,22,2,0,0,1,2.5,4.333333333333333,0.125,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7779,11,1,3,4,1,3,4,0,0.2,18,4,0,0,7,2.25,20.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2143,5,3,3,2,2,3,3,0,0.13,13,3,1,0,3,2.5,4.333333333333333,0.16666666666666666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,4319,10,4,3,3,1,3,3,0,0.13,1,1,0,0,0,2.75,6.5,0.09090909090909091,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,2942,8,3,3,3,4,3,4,0,0.23,25,1,1,5,0,3.25,5.75,0.1111111111111111,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,2089,5,4,4,4,4,4,3,0,0.14,7,3,0,2,2,4.0,3.5000000000000004,0.5,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
