genre,revenu_mensuel,annee_experience_totale,annees_dans_l_entreprise,heure_supplementaires,a_quitte_l_entreprise,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,promotion_recente,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead
1,2655,19,9,1,1,7,2,2,7,10,3.5,2.75,0.2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1393,1,1,0,1,2,4,1,0,0,3.0,4.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0,2570,7,7,0,0,7,3,0,5,0,4.0,3.3333333333333335,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3537,8,4,0,0,22,3,1,1,4,1.5,6.0,0.2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
0,3986,15,15,0,0,5,2,1,4,0,3.0,3.5,0.0625,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,10883,19,1,0,0,1,4,1,0,18,3.5,6.666666666666667,0.5,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0
0,2028,14,14,0,0,21,3,1,2,0,2.0,2.5714285714285716,0.2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,9525,6,6,0,0,1,4,2,1,0,3.5,4.666666666666667,0.2857142857142857,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2929,10,10,0,0,19,3,1,8,0,3.0,3.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2275,3,3,1,1,7,3,1,0,0,3.5,7.0,0.25,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,7879,9,8,1,0,2,3,1,6,1,3.5,6.333333333333333,0.1111111111111111,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
0,4930,6,5,1,0,2,4,2,1,1,2.5,4.666666666666667,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,7847,10,10,1,0,2,3,1,8,0,4.0,4.25,0.09090909090909091,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4401,5,5,0,0,9,3,1,0,0,3.0,8.0,0.16666666666666666,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,9241,10,10,0,0,6,3,1,8,0,3.5,3.0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1,2974,9,5,0,0,9,4,1,1,4,3.5,5.666666666666667,0.16666666666666666,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4502,17,13,0,0,2,4,1,6,4,3.5,5.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,10748,25,23,0,0,1,1,0,14,2,3.0,5.75,0.041666666666666664,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1555,1,1,0,1,22,1,1,0,0,3.5,3.6666666666666665,0.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,12936,25,23,0,1,9,3,2,14,2,3.0,2.75,0.0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,2305,3,3,0,0,17,4,1,0,0,3.5,3.75,0.75,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,16704,21,21,0,0,28,2,1,8,0,3.0,3.6666666666666665,0.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3433,10,5,0,0,10,3,2,1,5,2.0,3.25,0.16666666666666666,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,3477,6,5,0,0,2,4,1,0,1,2.5,4.666666666666667,0.16666666666666666,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,6430,10,3,0,0,4,3,0,1,7,2.5,3.8,0.25,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0
1,6516,18,1,1,0,8,2,1,0,17,1.5,4.0,0.5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
0,3907,6,6,0,0,29,1,1,1,0,1.5,4.333333333333333,0.42857142857142855,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,5562,19,10,0,0,13,4,1,0,9,2.5,3.5,0.0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
0,6883,17,7,0,0,27,4,1,0,10,3.5,4.0,0.125,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,2862,10,10,0,0,16,1,1,0,0,3.0,4.0,0.09090909090909091,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,4978,4,1,0,0,2,4,0,0,3,2.5,2.75,0.5,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10368,13,10,1,0,2,3,1,0,3,3.5,2.0,0.09090909090909091,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0
0,6134,16,2,1,1,13,5,1,2,14,1.5,3.25,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,6735,10,0,0,1,1,2,1,0,10,1.5,5.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,3295,3,3,0,0,4,1,1,1,0,2.5,3.25,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,5238,9,5,0,0,24,1,2,1,4,4.0,5.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,6472,9,9,1,0,1,3,0,5,0,4.0,5.0,0.1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0
0,9610,10,4,0,0,19,3,1,0,6,3.5,4.333333333333333,0.2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,19833,21,21,0,0,7,4,1,12,0,2.0,3.5,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,9756,9,5,0,0,4,3,1,0,4,3.0,7.0,0.3333333333333333,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0
1,4968,10,9,0,0,2,4,2,0,1,2.5,5.333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2145,3,2,0,0,10,3,2,2,1,2.5,4.666666666666667,0.3333333333333333,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,2180,6,4,0,1,8,3,2,1,2,3.5,11.0,0.2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,8346,6,5,0,0,5,3,1,0,1,2.0,4.75,0.16666666666666666,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3445,6,6,0,0,8,3,1,1,0,3.5,1.8333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,2760,2,2,0,1,9,3,1,2,0,2.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,6294,10,3,1,0,1,3,2,0,7,3.5,2.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,7140,12,7,0,0,15,2,1,1,5,2.0,3.6666666666666665,0.125,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,2932,6,5,1,0,2,4,1,1,1,4.0,3.5,0.5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,5147,13,11,0,0,2,3,0,1,2,3.0,5.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,4507,8,5,0,0,11,4,1,0,3,4.0,6.0,0.0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
1,8564,11,0,1,1,16,3,1,0,11,1.0,6.666666666666667,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,2468,9,6,0,0,2,2,2,0,3,2.5,2.8,0.14285714285714285,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,8161,10,1,0,1,16,4,1,0,9,2.0,4.333333333333333,1.5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,2109,1,1,0,0,4,3,1,0,0,2.5,4.333333333333333,0.5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,5294,10,7,0,0,16,3,1,1,3,3.0,4.0,0.125,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2718,12,7,0,0,5,4,0,0,5,2.0,3.5,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,5811,15,1,1,0,18,3,1,1,14,3.0,5.333333333333333,0.5,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2437,6,1,1,1,17,3,2,0,5,3.0,3.2,0.5,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,2766,7,5,0,0,12,3,1,0,2,2.0,3.142857142857143,0.5,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
0,19038,34,1,0,0,2,3,1,0,33,2.0,4.0,1.5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
0,3055,11,9,0,0,4,3,0,1,2,3.0,5.0,0.2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
0,2289,5,5,0,0,9,4,1,0,0,2.0,6.666666666666667,0.3333333333333333,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
0,4001,15,15,1,0,10,3,0,0,0,3.5,3.5,0.0625,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,12965,27,3,1,0,1,4,0,0,24,2.0,6.666666666666667,0.75,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
0,3539,10,9,0,0,2,3,1,1,1,3.0,2.1666666666666665,0.0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0
1,6029,6,2,0,0,3,2,1,2,4,4.0,3.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2679,1,1,0,1,7,1,1,1,0,2.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,3702,5,5,0,0,6,2,1,0,0,3.5,2.75,0.16666666666666666,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
1,2398,1,1,1,1,8,1,1,0,0,2.0,2.4285714285714284,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,5468,13,12,0,0,29,4,1,5,1,2.5,3.5,0.15384615384615385,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,13116,15,2,0,0,3,3,1,2,13,2.0,3.6666666666666665,0.0,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,4189,5,5,0,0,9,2,1,0,0,2.0,4.666666666666667,0.3333333333333333,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
0,19328,24,2,1,0,2,4,1,2,22,3.5,4.25,0.3333333333333333,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0
0,8321,15,12,1,0,10,3,1,5,3,2.5,6.5,0.07692307692307693,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2342,6,5,1,1,1,2,2,2,1,2.5,4.0,0.5,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4071,19,10,0,0,8,2,1,4,9,2.5,2.6,0.0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
0,5813,10,10,1,1,27,3,1,7,0,3.5,6.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3143,14,10,0,0,8,4,1,7,4,2.5,9.5,0.09090909090909091,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2044,5,5,0,0,1,3,1,0,0,3.5,1.5714285714285714,0.16666666666666666,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,13464,9,4,0,0,10,1,1,2,5,3.0,5.25,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
0,7991,6,2,0,0,26,2,0,2,4,2.0,3.75,0.0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
1,3377,7,4,0,0,2,2,1,0,3,2.0,2.8333333333333335,0.2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,5538,10,0,0,0,13,3,1,0,10,1.5,6.0,2.0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,5762,15,7,0,0,2,2,0,1,8,3.0,2.0,0.125,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2592,13,11,0,0,2,3,0,3,2,1.5,3.25,0.25,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
0,5346,11,7,0,1,9,4,2,0,4,2.5,4.25,0.125,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,4213,10,10,0,1,10,4,1,0,0,2.5,3.0,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
0,4127,7,2,0,0,20,3,2,2,5,3.5,2.5714285714285716,0.3333333333333333,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,2438,7,3,0,0,9,3,0,1,4,2.0,4.333333333333333,0.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
0,6870,11,3,0,0,5,3,1,1,8,2.0,3.0,0.0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
1,10447,23,22,1,0,4,1,1,13,1,3.0,3.25,0.043478260869565216,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
1,9667,9,7,0,0,10,3,1,0,2,2.0,3.5,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2148,6,5,1,1,20,2,1,1,1,3.0,2.75,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,8926,13,9,0,1,21,2,1,3,4,3.0,7.333333333333333,0.1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
1,6513,12,5,0,0,1,3,1,0,7,3.5,4.25,0.16666666666666666,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0
0,6799,10,10,0,0,8,2,1,4,0,2.5,3.5,0.18181818181818182,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,16291,37,16,0,0,2,3,0,14,21,2.0,22.0,0.058823529411764705,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0
0,2705,6,5,0,0,23,4,1,0,1,2.5,5.333333333333333,0.16666666666666666,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,10333,28,22,1,0,4,3,1,14,6,2.5,2.4,0.043478260869565216,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1,4448,15,7,0,0,12,3,1,7,8,1.5,3.0,0.125,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
1,6854,14,7,0,0,7,4,1,1,7,4.0,5.0,0.125,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,9637,9,3,0,0,7,4,2,2,6,1.0,3.5,0.5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3591,3,3,0,0,1,3,1,1,0,2.0,6.25,0.25,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,5405,20,4,1,0,2,4,1,0,16,3.0,4.0,0.4,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0
0,4684,5,5,0,0,10,3,1,1,0,3.5,2.6,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,15787,23,2,1,0,15,4,2,2,21,2.0,3.5,0.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1514,0,0,0,0,14,3,0,0,0,2.5,3.2,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2956,2,1,0,1,18,5,1,0,1,2.5,3.4,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,2335,4,2,1,1,13,3,1,2,2,1.0,3.75,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,5154,10,8,0,0,2,4,0,5,2,3.0,5.5,0.2222222222222222,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
1,6962,15,1,1,0,2,4,1,0,14,3.0,7.333333333333333,0.5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,5675,7,7,0,0,2,4,2,7,0,2.5,3.3333333333333335,0.125,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2379,6,5,1,0,5,2,2,0,1,4.0,3.5,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,3812,11,11,0,0,20,1,2,3,0,4.0,3.25,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4648,4,0,0,0,10,4,2,0,4,4.0,4.333333333333333,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2936,10,6,0,0,10,4,0,3,4,3.0,11.0,0.2857142857142857,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
1,2105,7,2,0,0,9,4,1,2,5,2.5,4.0,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
0,8578,12,9,0,0,2,2,1,4,3,4.0,2.8,0.1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2706,3,3,0,0,1,2,0,2,0,3.5,5.0,0.25,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,6384,11,7,0,0,29,1,1,1,4,3.5,4.25,0.25,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,3968,8,0,0,0,8,3,1,0,8,3.5,3.25,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,9907,7,2,1,1,2,4,1,2,5,2.5,3.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,13225,25,19,0,0,3,3,1,2,6,1.0,2.0,0.05,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0
1,3540,9,9,0,0,23,1,1,5,0,2.5,3.5,0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2804,1,1,0,0,6,1,1,0,0,3.0,2.75,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,19392,21,16,0,0,6,3,1,6,5,2.0,4.333333333333333,0.0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0,19665,29,22,0,0,10,3,1,12,7,3.0,3.0,0.0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0
0,2439,1,1,1,1,24,2,2,1,0,4.0,6.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,7314,14,8,0,1,10,3,1,0,6,2.5,7.0,0.3333333333333333,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
1,4774,8,7,0,0,15,3,2,7,1,2.5,6.333333333333333,0.125,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,3902,7,2,0,0,19,4,1,2,5,4.0,4.666666666666667,1.0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
0,2662,19,5,0,0,2,4,1,0,14,3.0,6.666666666666667,0.16666666666666666,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2856,1,1,0,0,3,3,1,0,0,2.0,4.75,0.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1081,1,1,0,1,9,3,1,0,0,3.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2472,1,1,1,1,7,1,1,0,0,3.0,7.666666666666667,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,5673,10,10,1,0,10,4,1,1,0,2.5,2.6,0.09090909090909091,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4197,10,10,0,0,20,3,1,0,0,2.5,3.6666666666666665,0.09090909090909091,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,9713,9,5,1,0,4,3,1,1,4,3.5,3.25,0.5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,2062,11,3,0,0,7,3,1,1,8,2.5,4.666666666666667,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,4284,16,5,1,0,7,4,1,0,11,2.5,7.333333333333333,0.16666666666666666,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
1,4788,4,3,1,0,16,2,1,0,1,3.0,3.6666666666666665,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1,5906,10,9,0,0,25,2,1,3,1,3.0,4.333333333333333,0.2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3886,10,10,0,0,2,1,2,0,0,3.0,7.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,16823,22,19,0,0,1,4,1,11,3,1.0,2.75,0.05,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2933,1,1,1,0,1,2,1,1,0,2.5,3.25,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,6500,9,8,0,0,2,2,1,0,1,2.0,2.3333333333333335,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,17174,24,22,0,0,22,3,2,4,2,4.0,2.75,0.043478260869565216,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
0,5033,10,2,0,0,1,4,1,2,8,1.5,2.5,0.3333333333333333,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2307,5,5,1,1,16,4,0,3,0,2.5,7.666666666666667,0.16666666666666666,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2587,5,4,0,1,24,2,1,1,1,2.5,4.0,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
0,5507,12,4,0,0,17,2,1,1,8,2.5,8.0,0.4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,4393,14,5,0,0,8,3,1,1,9,2.5,5.25,0.16666666666666666,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
0,13348,18,13,0,0,6,3,1,5,5,2.0,3.25,0.07142857142857142,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,6583,8,5,1,0,10,2,1,1,3,3.5,3.6666666666666665,0.16666666666666666,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,8103,9,4,1,0,3,1,1,0,5,4.0,3.0,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3978,4,2,0,0,4,3,1,2,2,2.0,12.0,0.3333333333333333,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2544,8,7,0,0,6,3,2,7,1,3.5,4.5,0.125,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,5399,12,4,0,0,1,4,2,0,8,2.5,3.0,0.0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
0,5487,10,10,0,0,10,4,1,0,0,2.5,4.666666666666667,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,6834,7,7,1,0,1,2,2,0,0,3.5,4.0,0.125,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,1091,1,1,0,1,24,3,2,0,0,2.0,4.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,5736,10,3,0,0,21,4,0,1,7,2.0,9.5,0.25,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
0,2226,6,5,0,0,2,4,1,1,1,2.0,2.75,0.16666666666666666,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,5747,16,15,1,0,22,4,2,6,1,3.5,3.75,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,9854,6,2,1,1,13,2,1,2,4,3.5,11.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,5467,16,8,0,0,14,4,0,1,8,2.5,3.6,0.1111111111111111,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,5380,6,0,0,0,11,5,1,0,6,2.5,4.0,1.0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,5151,10,10,0,0,9,2,1,7,0,1.0,6.25,0.09090909090909091,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2133,20,20,1,0,8,3,2,0,0,3.0,4.0,0.047619047619047616,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
1,17875,29,1,1,0,21,3,1,0,28,4.0,4.333333333333333,0.5,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
1,2432,8,4,1,1,5,2,2,0,4,2.0,4.666666666666667,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,4771,10,5,0,0,9,2,1,0,5,3.0,19.0,0.3333333333333333,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
0,19161,28,5,0,0,2,1,2,4,23,3.0,3.75,0.0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0
0,5087,14,0,1,0,12,4,1,0,14,3.0,2.4,2.0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2863,1,1,0,1,22,3,2,0,0,1.5,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,5561,6,5,0,0,18,4,1,0,1,1.5,5.333333333333333,0.16666666666666666,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,2144,5,5,0,0,16,3,0,1,0,3.0,3.5,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,3065,4,4,1,0,3,2,0,2,0,2.0,3.25,0.2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
0,2810,5,5,0,0,9,4,0,0,0,1.5,5.5,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,9888,14,14,0,0,1,3,1,2,0,2.5,5.25,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,8628,9,8,0,0,13,4,1,1,1,3.5,6.0,0.1111111111111111,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,2867,8,7,0,0,1,3,1,7,1,2.0,1.8571428571428572,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,5373,6,5,0,0,1,3,1,0,1,1.0,2.0,0.16666666666666666,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,6667,9,5,0,0,15,4,0,1,4,3.5,2.5714285714285716,0.16666666666666666,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,5003,10,10,0,0,1,3,2,8,0,2.5,3.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2367,6,4,0,1,17,3,1,0,2,3.5,4.0,0.2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2858,20,1,0,0,1,3,1,0,19,1.0,3.5,0.0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
1,5204,10,10,1,0,7,4,1,0,0,3.5,3.6666666666666665,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4105,7,7,0,0,9,3,1,0,0,4.0,2.3333333333333335,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,9679,8,1,0,0,5,4,1,0,7,4.0,12.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,5617,10,10,1,1,26,4,2,0,0,2.5,2.2,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10448,15,2,1,1,24,4,1,2,13,1.0,4.333333333333333,0.0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
1,2897,9,4,0,0,9,2,1,2,5,2.0,1.5714285714285714,0.4,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,5968,9,9,0,0,7,2,2,2,0,3.5,6.666666666666667,0.3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,7510,10,10,0,0,11,3,1,0,0,2.0,8.5,0.09090909090909091,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2991,7,6,1,0,1,4,2,1,1,3.0,3.6666666666666665,0.14285714285714285,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0
0,19636,35,10,1,0,26,4,1,1,25,2.5,18.0,0.09090909090909091,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0
1,1129,1,1,1,0,2,1,1,0,0,4.0,2.2,1.5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,13341,21,20,0,0,15,4,1,11,1,1.5,3.0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0,4332,20,20,0,0,23,2,0,3,0,3.5,4.0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1,11031,13,11,0,0,10,3,0,4,2,3.0,6.666666666666667,0.08333333333333333,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
